AppID,Name,ReleaseYear,Genre,Price,DiscountPercent,TotalReviews_SteamSpy,EstimatedRevenue_SteamSpy,TotalReviews_AllLanguages,EstimatedRevenue_AllLanguages
956010,Hexanome,2018,Puzzle,$0.89,0%,31,"$1,379.50",32,"$1,424.00"
986990,aMAZE Christmas,2018,Puzzle,$1.99,0%,95,"$9,452.50",110,"$10,945.00"
38600,Faerie Solitaire,2010,Puzzle,$14.99,0%,2521,"$1,889,489.50",2522,"$1,890,239.00"
3094270,Crash Puzzle Hammer-San,2024,Puzzle,$9.99,0%,22,"$10,989.00",22,"$10,989.00"
320610,Questerium: Sinister Trinity HD Collector's Edition,2015,Puzzle,$1.74,0%,228,"$19,836.00",229,"$19,923.00"
2848660,Where are the creatures of mountains and seas,2024,Puzzle,$1.99,0%,14,"$1,393.00",14,"$1,393.00"
1114210,Colloc,2019,Puzzle,$3.98,0%,26,"$5,174.00",26,"$5,174.00"
751500,TINY METAL,2017,Puzzle,$24.99,0%,277,"$346,111.50",277,"$346,111.50"
3091310,SphereCats,2024,Puzzle,$3.99,0%,17,"$3,391.50",18,"$3,591.00"
1286360,Let's Learn Korean! Vocabulary,2020,Puzzle,$4.99,0%,15,"$3,742.50",15,"$3,742.50"
1007940,Classic Jigsaw Puzzles,2019,Puzzle,$4.99,0%,28,"$6,986.00",28,"$6,986.00"
2508960,Calculator: The Game,2023,Puzzle,$1.99,0%,54,"$5,373.00",63,"$6,268.50"
1601410,FARAWAY TRAIN,2021,Puzzle,$13.99,0%,26,"$18,187.00",29,"$20,285.50"
2173200,Age of Heroes: The Beginning,2022,Puzzle,$9.99,0%,13,"$6,493.50",13,"$6,493.50"
1117310,Sandwich Sudoku,2019,Puzzle,$4.99,0%,163,"$40,668.50",163,"$40,668.50"
2095140,Locked in my Darkness,2022,Puzzle,$5.99,0%,48,"$14,376.00",53,"$15,873.50"
3091310,SphereCats,2024,Puzzle,$3.99,0%,17,"$3,391.50",18,"$3,591.00"
320610,Questerium: Sinister Trinity HD Collector's Edition,2015,Puzzle,$1.74,0%,228,"$19,836.00",229,"$19,923.00"
1007940,Classic Jigsaw Puzzles,2019,Puzzle,$4.99,0%,28,"$6,986.00",28,"$6,986.00"
453780,Secrets of Magic: The Book of Spells,2016,Puzzle,$9.99,0%,60,"$29,970.00",60,"$29,970.00"
1660040,Upaon: A Snake's Journey,2021,Puzzle,$2.99,0%,44,"$6,578.00",43,"$6,428.50"
1207310,Gizmos: Steampunk Nonograms,2020,Puzzle,$4.99,0%,45,"$11,227.50",46,"$11,477.00"
427810,CALENDULA,2016,Puzzle,$6.99,0%,359,"$125,470.50",359,"$125,470.50"
1132180,Persephone,2021,Puzzle,$9.99,0%,24,"$11,988.00",24,"$11,988.00"
2173200,Age of Heroes: The Beginning,2022,Puzzle,$9.99,0%,13,"$6,493.50",13,"$6,493.50"
1926170,Forgotten Hill Tales,2022,Puzzle,$2.99,0%,90,"$13,455.00",92,"$13,754.00"
775910,Animals Memory: Birds,2018,Puzzle,$3.99,0%,49,"$9,775.50",50,"$9,975.00"
3504170,Emberfly,2025,Puzzle,$3.99,0%,30,"$5,985.00",33,"$6,583.50"
1547340,Puzzle Car,2021,Puzzle,$1.99,0%,94,"$9,353.00",97,"$9,651.50"
2258910,Horror Tale 2: Samantha,2023,Puzzle,$4.99,0%,38,"$9,481.00",39,"$9,730.50"
344230,Pixel Puzzles 2: Birds,2015,Puzzle,$4.99,0%,341,"$85,079.50",341,"$85,079.50"
1686370,Match3 mania!,2021,Puzzle,$4.99,0%,15,"$3,742.50",18,"$4,491.00"
2022470,Mythargia,2023,Puzzle,$5.99,0%,51,"$15,274.50",55,"$16,472.50"
374780,Positron,2024,Puzzle,$14.99,0%,19,"$14,240.50",19,"$14,240.50"
597700,OVIVO,2017,Puzzle,$9.99,0%,462,"$230,769.00",464,"$231,768.00"
1089600,LYSER,2019,Puzzle,$0.99,0%,79,"$3,910.50",80,"$3,960.00"
999410,Magnibox,2019,Puzzle,$4.99,0%,52,"$12,974.00",52,"$12,974.00"
275470,Chip,2014,Puzzle,$4.99,0%,1172,"$292,414.00",1168,"$291,416.00"
1726870,Nebraska,2021,Puzzle,$3.99,0%,72,"$14,364.00",74,"$14,763.00"
1197990,"Shoot, push, portals",2019,Puzzle,$0.99,0%,67,"$3,316.50",70,"$3,465.00"
1070510,Militia 2,2019,Puzzle,$7.99,0%,31,"$12,384.50",31,"$12,384.50"
2173200,Age of Heroes: The Beginning,2022,Puzzle,$9.99,0%,13,"$6,493.50",13,"$6,493.50"
416210,Block'hood,2017,Puzzle,$14.99,0%,1243,"$931,628.50",1245,"$933,127.50"
2523390,Chat Guess Games,2024,Puzzle,$3.99,0%,27,"$5,386.50",27,"$5,386.50"
363500,Ossuary,2015,Puzzle,$9.99,0%,40,"$19,980.00",40,"$19,980.00"
1587190,Puzzletronics Digital Infinite,2021,Puzzle,$1.99,0%,52,"$5,174.00",54,"$5,373.00"
2022470,Mythargia,2023,Puzzle,$5.99,0%,51,"$15,274.50",55,"$16,472.50"
584220,RunningDead,2017,Puzzle,$1.99,0%,99,"$9,850.50",100,"$9,950.00"
1841390,100 hidden fish,2022,Puzzle,$1.99,0%,462,"$45,969.00",476,"$47,362.00"
1517350,Hidden Memory - Neko's Life,2021,Puzzle,$1.99,0%,72,"$7,164.00",73,"$7,263.50"
3071060,Arrive In Time,2024,Puzzle,$3.97,0%,20,"$3,970.00",20,"$3,970.00"
1920390,Yummy Girl 2,2022,Puzzle,$0.99,0%,101,"$4,999.50",105,"$5,197.50"
1849890,Neko Maid,2022,Puzzle,$0.99,0%,250,"$12,375.00",268,"$13,266.00"
1648990,HorrorDriven: A story for the road,2024,Puzzle,$16.99,0%,17,"$14,441.50",17,"$14,441.50"
1131530,Dum-Dum,2021,Puzzle,$14.99,0%,41,"$30,729.50",41,"$30,729.50"
1600820,Pill Puzzle,2021,Puzzle,$0.99,0%,38,"$1,881.00",38,"$1,881.00"
1648990,HorrorDriven: A story for the road,2024,Puzzle,$16.99,0%,17,"$14,441.50",17,"$14,441.50"
1679200,BridgeFix 2=3-1,2021,Puzzle,$2.99,0%,24,"$3,588.00",25,"$3,737.50"
1600820,Pill Puzzle,2021,Puzzle,$0.99,0%,38,"$1,881.00",38,"$1,881.00"
1962590,The Lotus Holidays,2023,Puzzle,$9.99,0%,32,"$15,984.00",33,"$16,483.50"
1766000,Path of Ra,2022,Puzzle,$4.99,0%,63,"$15,718.50",63,"$15,718.50"
860860,Suicide Guy: Sleepin' Deeply,2018,Puzzle,$5.99,0%,470,"$140,765.00",483,"$144,658.50"
3219110,Globs,2024,Puzzle,$2.99,0%,21,"$3,139.50",21,"$3,139.50"
670610,Swaps and Traps,2018,Puzzle,$8.99,0%,75,"$33,712.50",76,"$34,162.00"
1392130,Game Of Puzzles: Slavic Mythology,2020,Puzzle,$0.99,0%,27,"$1,336.50",29,"$1,435.50"
491330,12 Labours of Hercules V: Kids of Hellas (Platinum Edition),2016,Puzzle,$2.99,0%,518,"$77,441.00",521,"$77,889.50"
2318680,SokoSolitaire,2023,Puzzle,$4.99,0%,27,"$6,736.50",27,"$6,736.50"
1025480,1-Bit Revival: The Residuals of Null,2019,Puzzle,$3.99,0%,20,"$3,990.00",20,"$3,990.00"
2917850,Photochemistry,2024,Puzzle,$9.99,0%,13,"$6,493.50",13,"$6,493.50"
2447120,Veiled Edge,2024,Puzzle,$11.99,0%,30,"$17,985.00",34,"$20,383.00"
212050,Resonance,2012,Puzzle,$14.99,0%,547,"$409,976.50",553,"$414,473.50"
1199140,"Oh Jeez, Oh No, My Rabbits Are Gone!",2019,Puzzle,$11.99,0%,33,"$19,783.50",34,"$20,383.00"
2904510,Mr. Scientist,2024,Puzzle,$2.99,0%,17,"$2,541.50",17,"$2,541.50"
311010,The Way,2016,Puzzle,$14.99,0%,1265,"$948,117.50",1274,"$954,863.00"
934540,Pleasure Puzzle:Sexy Girls 趣拼拼：性感少女,2018,Puzzle,$0.99,0%,244,"$12,078.00",244,"$12,078.00"
868130,Hex Two,2018,Puzzle,$3.99,0%,21,"$4,189.50",22,"$4,389.00"
3139280,Opus Cortex: A Nonogram Puzzle Story,2025,Puzzle,$2.99,0%,13,"$1,943.50",14,"$2,093.00"
2808270,Buckshot With Friends,2024,Puzzle,$3.99,0%,90,"$17,955.00",92,"$18,354.00"
1303740,Love n Dream,2020,Puzzle,$2.99,0%,384,"$57,408.00",387,"$57,856.50"
1524690,Chess Brain: Dark Troops,2021,Puzzle,$0.99,0%,62,"$3,069.00",62,"$3,069.00"
670610,Swaps and Traps,2018,Puzzle,$8.99,0%,75,"$33,712.50",76,"$34,162.00"
1593410,The Awakening of Mummies,2021,Puzzle,$1.99,0%,33,"$3,283.50",33,"$3,283.50"
2160240,Sushi For Robots,2023,Puzzle,$4.99,0%,26,"$6,487.00",28,"$6,986.00"
2225610,"Ready, Steady, Ship!",2024,Puzzle,$9.98,0%,126,"$62,874.00",129,"$64,371.00"
1303740,Love n Dream,2020,Puzzle,$2.99,0%,384,"$57,408.00",387,"$57,856.50"
491330,12 Labours of Hercules V: Kids of Hellas (Platinum Edition),2016,Puzzle,$2.99,0%,518,"$77,441.00",521,"$77,889.50"
1331910,Morkredd,2020,Puzzle,$19.99,0%,476,"$475,762.00",487,"$486,756.50"
2271040,Domino Galaxy,2023,Puzzle,$1.99,0%,18,"$1,791.00",18,"$1,791.00"
1025480,1-Bit Revival: The Residuals of Null,2019,Puzzle,$3.99,0%,20,"$3,990.00",20,"$3,990.00"
2808270,Buckshot With Friends,2024,Puzzle,$3.99,0%,90,"$17,955.00",92,"$18,354.00"
3139280,Opus Cortex: A Nonogram Puzzle Story,2025,Puzzle,$2.99,0%,13,"$1,943.50",14,"$2,093.00"
2279710,Logicats,2023,Puzzle,$1.99,0%,66,"$6,567.00",67,"$6,666.50"
868130,Hex Two,2018,Puzzle,$3.99,0%,21,"$4,189.50",22,"$4,389.00"
1485900,"Eye, caramba!",2020,Puzzle,$3.00,0%,58,"$8,700.00",59,"$8,850.00"
1298050,Boinihi: The Ki Codex,2020,Puzzle,$9.99,0%,19,"$9,490.50",19,"$9,490.50"
1199140,"Oh Jeez, Oh No, My Rabbits Are Gone!",2019,Puzzle,$11.99,0%,33,"$19,783.50",34,"$20,383.00"
1307380,ISOLAND: The Amusement Park,2020,Puzzle,$2.99,0%,82,"$12,259.00",83,"$12,408.50"
1389560,Paint Girl,2020,Puzzle,$1.99,0%,780,"$77,610.00",782,"$77,809.00"
2587260,Chill Seekers,2024,Puzzle,$3.99,0%,0,$0.00,12,"$2,394.00"
654580,Senalux,2017,Puzzle,$7.99,0%,29,"$11,585.50",29,"$11,585.50"
2569280,Below Nowhere,2025,Puzzle,$14.99,0%,13,"$9,743.50",16,"$11,992.00"
318480,Burnstar,2015,Puzzle,$4.99,0%,48,"$11,976.00",48,"$11,976.00"
1732220,The Crown of Wu,2023,Puzzle,$19.99,0%,49,"$48,975.50",48,"$47,976.00"
1389560,Paint Girl,2020,Puzzle,$1.99,0%,780,"$77,610.00",782,"$77,809.00"
968470,Bunny Mahjo,2018,Puzzle,$2.99,0%,37,"$5,531.50",37,"$5,531.50"
1064540,Puzzle Pelago - A Drag & Drop Economy,2020,Puzzle,$9.99,0%,33,"$16,483.50",34,"$16,983.00"
1010230,Bleep Bloop,2019,Puzzle,$3.99,0%,55,"$10,972.50",59,"$11,770.50"
1224450,My Jigsaw Adventures - Roads of Life,2020,Puzzle,$4.99,0%,67,"$16,716.50",67,"$16,716.50"
2741950,All She Wants For Christmas Is YOU,2024,Puzzle,$1.99,0%,57,"$5,671.50",60,"$5,970.00"
526800,Cubotrox,2016,Puzzle,$5.99,0%,55,"$16,472.50",56,"$16,772.00"
2149870,Closer To Home,2022,Puzzle,$9.99,0%,55,"$27,472.50",56,"$27,972.00"
7340,Azada,2010,Puzzle,$9.99,0%,48,"$23,976.00",49,"$24,475.50"
771710,.T.E.S.T: Expected Behaviour — Sci-Fi 3D Puzzle Quest,2018,Puzzle,$5.99,0%,90,"$26,955.00",91,"$27,254.50"
345060,Stay Alight,2015,Puzzle,$3.99,0%,202,"$40,299.00",202,"$40,299.00"
2804960,ReplayBellSuikaSlotLikeGame,2024,Puzzle,$2.22,0%,49,"$5,439.00",58,"$6,438.00"
618210,Lanternium,2019,Puzzle,$7.63,0%,79,"$30,138.50",79,"$30,138.50"
1133950,The Castle,2019,Puzzle,$5.99,0%,37,"$11,081.50",39,"$11,680.50"
1237510,"Dr Livingstone, I Presume? Reversed Escape Room",2021,Puzzle,$6.00,0%,129,"$38,700.00",142,"$42,600.00"
725780,Play With Me: Escape Room,2018,Puzzle,$2.99,0%,512,"$76,544.00",519,"$77,590.50"
2093270,Death in the Night,2022,Puzzle,$9.99,0%,18,"$8,991.00",18,"$8,991.00"
1234890,labyrinth,2020,Puzzle,$2.99,0%,16,"$2,392.00",17,"$2,541.50"
1147960,[Chilla's Art] Okaeri | おかえり,2019,Puzzle,$2.99,0%,715,"$106,892.50",735,"$109,882.50"
2307220,TSUNDERE MILFIN,2023,Puzzle,$4.99,0%,279,"$69,610.50",302,"$75,349.00"
771710,.T.E.S.T: Expected Behaviour — Sci-Fi 3D Puzzle Quest,2018,Puzzle,$5.99,0%,90,"$26,955.00",91,"$27,254.50"
1224450,My Jigsaw Adventures - Roads of Life,2020,Puzzle,$4.99,0%,67,"$16,716.50",67,"$16,716.50"
2851290,Pilapila,2024,Puzzle,$4.99,0%,27,"$6,736.50",27,"$6,736.50"
1341220,BlackJack Math,2020,Puzzle,$0.99,0%,96,"$4,752.00",97,"$4,801.50"
1234890,labyrinth,2020,Puzzle,$2.99,0%,16,"$2,392.00",17,"$2,541.50"
1147960,[Chilla's Art] Okaeri | おかえり,2019,Puzzle,$2.99,0%,715,"$106,892.50",735,"$109,882.50"
1844650,Krampus Kills,2022,Puzzle,$14.99,0%,63,"$47,218.50",63,"$47,218.50"
2318570,Super Crane Bug,2023,Puzzle,$7.99,0%,17,"$6,791.50",17,"$6,791.50"
305820,Cute Things Dying Violently,2015,Puzzle,$2.99,0%,49,"$7,325.50",49,"$7,325.50"
798650,Squeakers,2018,Puzzle,$0.99,0%,58,"$2,871.00",59,"$2,920.50"
1307380,ISOLAND: The Amusement Park,2020,Puzzle,$2.99,0%,82,"$12,259.00",83,"$12,408.50"
663210,12 Labours of Hercules VII: Fleecing the Fleece (Platinum Edition),2018,Puzzle,$2.99,0%,170,"$25,415.00",171,"$25,564.50"
654810,A Snake's Tale,2017,Puzzle,$2.99,0%,35,"$5,232.50",36,"$5,382.00"
2607260,Demon Corporation: Onboarding,2025,Puzzle,$6.99,0%,54,"$18,873.00",62,"$21,669.00"
2569280,Below Nowhere,2025,Puzzle,$14.99,0%,13,"$9,743.50",16,"$11,992.00"
530510,Manipulated,2017,Puzzle,$2.99,0%,45,"$6,727.50",45,"$6,727.50"
558110,Odyssey - The Story of Science,2017,Puzzle,$14.99,0%,304,"$227,848.00",305,"$228,597.50"
1174500,Yuletide Legends: Who Framed Santa Claus,2019,Puzzle,$14.99,0%,194,"$145,403.00",198,"$148,401.00"
257690,J.U.L.I.A.: Among the Stars,2014,Puzzle,$19.99,0%,878,"$877,561.00",880,"$879,560.00"
2563180,Days Like A Nightmare,2023,Puzzle,$4.99,0%,27,"$6,736.50",27,"$6,736.50"
534560,Ramify,2017,Puzzle,$2.99,0%,46,"$6,877.00",48,"$7,176.00"
1681560,Hungry Bunny,2021,Puzzle,$4.99,0%,19,"$4,740.50",27,"$6,736.50"
2758290,PROJECT 13,2024,Puzzle,$3.99,0%,179,"$35,710.50",183,"$36,508.50"
1125880,LaserZone,2021,Puzzle,$13.99,0%,41,"$28,679.50",41,"$28,679.50"
371450,Awe,2015,Puzzle,$0.99,0%,258,"$12,771.00",257,"$12,721.50"
539290,Brick Breaker,2017,Puzzle,$0.99,0%,133,"$6,583.50",137,"$6,781.50"
1055890,Game Of Puzzles: Nature,2019,Puzzle,$0.99,0%,40,"$1,980.00",43,"$2,128.50"
1155300,Palallel,2022,Puzzle,$5.99,0%,51,"$15,274.50",51,"$15,274.50"
2235530,The Green Room Experiment (Episode 1),2023,Puzzle,$3.99,0%,21,"$4,189.50",23,"$4,588.50"
938310,12 Labours of Hercules VIII: How I Met Megara,2018,Puzzle,$2.99,0%,153,"$22,873.50",153,"$22,873.50"
336700,Elastrix,2014,Puzzle,$2.99,0%,25,"$3,737.50",26,"$3,887.00"
878250,Super Jigsaw Puzzle: Monuments,2018,Puzzle,$4.99,0%,41,"$10,229.50",42,"$10,479.00"
116120,Lightfish,2011,Puzzle,$4.99,0%,173,"$43,163.50",175,"$43,662.50"
2060320,Survive Till Morning,2022,Puzzle,$1.99,0%,39,"$3,880.50",40,"$3,980.00"
1678140,Shades of Sakura,2021,Puzzle,$1.99,0%,556,"$55,322.00",563,"$56,018.50"
70650,Worms Blast,2011,Puzzle,$1.59,0%,345,"$27,427.50",343,"$27,268.50"
1514000,Anime Holidays,2021,Puzzle,$0.99,0%,36,"$1,782.00",38,"$1,881.00"
2402650,Rusty's Day Off: Episode One - Janitor on Duty,2024,Puzzle,$14.99,0%,14,"$10,493.00",15,"$11,242.50"
2601580,Paradise's Secrets,2024,Puzzle,$7.99,0%,59,"$23,570.50",61,"$24,369.50"
356790,Galacide,2015,Puzzle,$9.99,0%,93,"$46,453.50",93,"$46,453.50"
497730,The Wardrobe - Even Better Edition,2017,Puzzle,$14.99,0%,537,"$402,481.50",558,"$418,221.00"
874400,Dinosaur Hunt Puzzle,2018,Puzzle,$0.99,0%,405,"$20,047.50",414,"$20,493.00"
1842610,Dungeon Wizards,2022,Puzzle,$6.99,0%,57,"$19,921.50",58,"$20,271.00"
1258480,Aladdin - Hidden Objects Game,2020,Puzzle,$4.99,0%,50,"$12,475.00",51,"$12,724.50"
423220,T-Kara Puzzles,2016,Puzzle,$4.99,0%,25,"$6,237.50",25,"$6,237.50"
840700,Qvabllock,2018,Puzzle,$4.99,0%,110,"$27,445.00",112,"$27,944.00"
531740,Rubek,2016,Puzzle,$2.99,0%,119,"$17,790.50",121,"$18,089.50"
3064540,Secret Number Simulator,2024,Puzzle,$1.99,0%,0,$0.00,25,"$2,487.50"
1706190,SudoKats,2021,Puzzle,$1.99,0%,79,"$7,860.50",80,"$7,960.00"
2569280,Below Nowhere,2025,Puzzle,$14.99,0%,13,"$9,743.50",16,"$11,992.00"
1491530,Mastermine,2021,Puzzle,$2.99,0%,21,"$3,139.50",21,"$3,139.50"
2621900,Railway Islands 2 - Puzzle,2023,Puzzle,$4.99,0%,32,"$7,984.00",32,"$7,984.00"
3463470,Hidden Tomatoes : Farm Frenzy,2025,Puzzle,$0.99,0%,24,"$1,188.00",25,"$1,237.50"
778340,Animals Memory: Dogs,2018,Puzzle,$3.99,0%,47,"$9,376.50",47,"$9,376.50"
3064540,Secret Number Simulator,2024,Puzzle,$1.99,0%,0,$0.00,25,"$2,487.50"
973700,Disassembly VR,2019,Puzzle,$29.99,0%,173,"$259,413.50",173,"$259,413.50"
1334300,Charge Kid,2020,Puzzle,$1.99,0%,25,"$2,487.50",25,"$2,487.50"
850040,PuzzGun,2018,Puzzle,$2.99,0%,17,"$2,541.50",17,"$2,541.50"
408340,Gravity Lab,2017,Puzzle,$14.99,0%,38,"$28,481.00",38,"$28,481.00"
480900,Slap Village: Reality Slap,2016,Puzzle,$2.99,0%,126,"$18,837.00",126,"$18,837.00"
3320520,cat lines,2025,Puzzle,$2.79,0%,12,"$1,674.00",12,"$1,674.00"
2813760,Anomaly Loop,2024,Puzzle,$3.99,0%,58,"$11,571.00",59,"$11,770.50"
463460,"Resette's Prescription ~Book of memory, Swaying scale~",2016,Puzzle,$12.99,0%,55,"$35,722.50",55,"$35,722.50"
616040,Tales of the Tiny Planet,2017,Puzzle,$9.99,0%,50,"$24,975.00",51,"$25,474.50"
1706190,SudoKats,2021,Puzzle,$1.99,0%,79,"$7,860.50",80,"$7,960.00"
2676440,GLITCH DADDY,2024,Puzzle,$7.49,0%,43,"$16,103.50",45,"$16,852.50"
1120360,At Home Alone II,2019,Puzzle,$1.99,0%,220,"$21,890.00",221,"$21,989.50"
3558310,Bring the Book back,2025,Puzzle,$2.99,0%,14,"$2,093.00",14,"$2,093.00"
1986240,Maid PizzaHub,2022,Puzzle,$0.99,0%,82,"$4,059.00",85,"$4,207.50"
608760,Doodle Devil,2017,Puzzle,$9.99,0%,172,"$85,914.00",175,"$87,412.50"
260330,Flockers™,2014,Puzzle,$9.99,0%,216,"$107,892.00",222,"$110,889.00"
740810,Pleasure Puzzle:Workshop 趣拼拼：拼图工坊,2018,Puzzle,$0.99,0%,226,"$11,187.00",223,"$11,038.50"
2397690,Blooby Block,2023,Puzzle,$4.99,0%,21,"$5,239.50",21,"$5,239.50"
1986240,Maid PizzaHub,2022,Puzzle,$0.99,0%,82,"$4,059.00",85,"$4,207.50"
365770,Volume,2015,Puzzle,$19.99,0%,706,"$705,647.00",707,"$706,646.50"
1706190,SudoKats,2021,Puzzle,$1.99,0%,79,"$7,860.50",80,"$7,960.00"
1185700,Arrog,2020,Puzzle,$2.99,0%,196,"$29,302.00",200,"$29,900.00"
2258090,Goosey Guess,2023,Puzzle,$4.99,0%,49,"$12,225.50",48,"$11,976.00"
2999720,Bump in the Night,2024,Puzzle,$2.99,0%,29,"$4,335.50",29,"$4,335.50"
1329350,蛊婆 Lady in Tomb,2021,Puzzle,$18.99,0%,420,"$398,790.00",434,"$412,083.00"
1861120,Line Time,2024,Puzzle,$5.99,0%,30,"$8,985.00",30,"$8,985.00"
316160,Broken Sword 4 - the Angel of Death (2006),2014,Puzzle,$5.99,0%,480,"$143,760.00",492,"$147,354.00"
2981150,Alone in the School,2024,Puzzle,$0.99,0%,47,"$2,326.50",52,"$2,574.00"
2135210,Stinky and Loof in Wonderland,2023,Puzzle,$9.99,0%,20,"$9,990.00",21,"$10,489.50"
2653810,Pumpkin Game,2023,Puzzle,$1.99,0%,13,"$1,293.50",13,"$1,293.50"
1842610,Dungeon Wizards,2022,Puzzle,$6.99,0%,57,"$19,921.50",58,"$20,271.00"
2637900,Cubicatch,2024,Puzzle,$4.99,0%,40,"$9,980.00",41,"$10,229.50"
293660,TRI: Of Friendship and Madness,2014,Puzzle,$14.99,0%,502,"$376,249.00",503,"$376,998.50"
1209520,Smart Moves,2020,Puzzle,$4.99,0%,14,"$3,493.00",14,"$3,493.00"
1637970,LOGistICAL 3,2021,Puzzle,$9.99,0%,22,"$10,989.00",23,"$11,488.50"
3255340,Art Detective: Hidden Through Ancient China,2024,Puzzle,$4.99,0%,0,$0.00,23,"$5,738.50"
362940,Courier of the Crypts,2019,Puzzle,$9.99,0%,60,"$29,970.00",62,"$30,969.00"
1340920,Piggy Gambit,2023,Puzzle,$7.99,0%,59,"$23,570.50",59,"$23,570.50"
3270820,Skyeisle Cube,2025,Puzzle,$6.99,0%,25,"$8,737.50",26,"$9,087.00"
1566820,Cooking Trip New Challenge,2021,Puzzle,$14.99,0%,16,"$11,992.00",17,"$12,741.50"
652570,Mystika 3 : Awakening of the dragons,2017,Puzzle,$5.99,0%,75,"$22,462.50",75,"$22,462.50"
2409840,Hidden Bunny,2023,Puzzle,$0.99,0%,22,"$1,089.00",22,"$1,089.00"
1338980,Chess Knights: Viking Lands,2020,Puzzle,$2.99,0%,67,"$10,016.50",67,"$10,016.50"
715010,Diamo XL,2017,Puzzle,$0.99,0%,536,"$26,532.00",540,"$26,730.00"
316160,Broken Sword 4 - the Angel of Death (2006),2014,Puzzle,$5.99,0%,480,"$143,760.00",492,"$147,354.00"
1744140,Conundrum,2021,Puzzle,$2.99,0%,39,"$5,830.50",39,"$5,830.50"
293660,TRI: Of Friendship and Madness,2014,Puzzle,$14.99,0%,502,"$376,249.00",503,"$376,998.50"
1209520,Smart Moves,2020,Puzzle,$4.99,0%,14,"$3,493.00",14,"$3,493.00"
1065460,ReThink | Evolved 3,2019,Puzzle,$9.99,0%,30,"$14,985.00",31,"$15,484.50"
1218140,Marble Computing,2021,Puzzle,$0.99,0%,21,"$1,039.50",21,"$1,039.50"
1185700,Arrog,2020,Puzzle,$2.99,0%,196,"$29,302.00",200,"$29,900.00"
1426480,Fate of Kai,2021,Puzzle,$6.99,0%,217,"$75,841.50",221,"$77,239.50"
1340920,Piggy Gambit,2023,Puzzle,$7.99,0%,59,"$23,570.50",59,"$23,570.50"
674150,Simon the Sorcerer: 25th Anniversary Edition,2018,Puzzle,$8.99,0%,125,"$56,187.50",130,"$58,435.00"
2404920,Lonely Path,2023,Puzzle,$5.99,0%,12,"$3,594.00",12,"$3,594.00"
1376790,Pyramid Runner,2024,Puzzle,$4.49,0%,16,"$3,592.00",18,"$4,041.00"
1970050,Temple of Starlight,2023,Puzzle,$4.99,0%,29,"$7,235.50",30,"$7,485.00"
1628890,NecroBoy : Path to Evilship,2022,Puzzle,$9.99,0%,31,"$15,484.50",31,"$15,484.50"
3194300,StrangePool,2024,Puzzle,$3.99,0%,55,"$10,972.50",61,"$12,169.50"
2195630,circloO,2022,Puzzle,$4.99,0%,18,"$4,491.00",20,"$4,990.00"
290020,LogicBots,2017,Puzzle,$19.99,0%,182,"$181,909.00",182,"$181,909.00"
877550,Digital Jigsaw Puzzle,2018,Puzzle,$14.99,0%,28,"$20,986.00",30,"$22,485.00"
1426480,Fate of Kai,2021,Puzzle,$6.99,0%,217,"$75,841.50",221,"$77,239.50"
1227320,Shutter Nyan! Enhanced Edition,2021,Puzzle,$14.99,0%,28,"$20,986.00",28,"$20,986.00"
1218140,Marble Computing,2021,Puzzle,$0.99,0%,21,"$1,039.50",21,"$1,039.50"
708150,Lost Artifacts - Ancient Tribe Survival,2018,Puzzle,$4.99,0%,98,"$24,451.00",99,"$24,700.50"
102850,Warp,2012,Puzzle,$9.99,0%,398,"$198,801.00",402,"$200,799.00"
1376790,Pyramid Runner,2024,Puzzle,$4.49,0%,16,"$3,592.00",18,"$4,041.00"
3198460,eleMENTAL,2024,Puzzle,$4.99,0%,0,$0.00,12,"$2,994.00"
1422780,Gizmos: Spooky Adventures,2020,Puzzle,$4.99,0%,15,"$3,742.50",15,"$3,742.50"
302690,Metal Dead,2014,Puzzle,$2.49,0%,501,"$62,374.50",502,"$62,499.00"
533580,Entangle,2017,Puzzle,$5.99,0%,53,"$15,873.50",53,"$15,873.50"
2862730,Abnormal1999:Apartment of Death,2024,Puzzle,$2.99,0%,43,"$6,428.50",43,"$6,428.50"
420060,Candle,2016,Puzzle,$4.99,0%,1142,"$284,929.00",1150,"$286,925.00"
296550,Niko: Through The Dream,2015,Puzzle,$9.99,0%,222,"$110,889.00",221,"$110,389.50"
1426890,Jewel Match Solitaire Collector's Edition,2020,Puzzle,$12.99,0%,28,"$18,186.00",29,"$18,835.50"
1198270,The Button Witch,2020,Puzzle,$14.99,0%,50,"$37,475.00",49,"$36,725.50"
877550,Digital Jigsaw Puzzle,2018,Puzzle,$14.99,0%,28,"$20,986.00",30,"$22,485.00"
865220,Puzlogic,2018,Puzzle,$2.99,0%,47,"$7,026.50",47,"$7,026.50"
1717510,Time on Frog Island,2022,Puzzle,$19.99,0%,332,"$331,834.00",335,"$334,832.50"
1972400,Package Rush,2022,Puzzle,$4.99,0%,37,"$9,231.50",36,"$8,982.00"
246980,InFlux,2013,Puzzle,$9.99,0%,224,"$111,888.00",223,"$111,388.50"
839850,Lenin - The Lion,2019,Puzzle,$11.99,0%,120,"$71,940.00",123,"$73,738.50"
1371330,Vessels,2020,Puzzle,$0.99,0%,112,"$5,544.00",114,"$5,643.00"
490510,Pixel Puzzles 2: Christmas,2018,Puzzle,$4.99,0%,115,"$28,692.50",112,"$27,944.00"
