AppID,Name,ReleaseYear,Genre,Price,DiscountPercent,TotalReviews_SteamSpy,EstimatedRevenue_SteamSpy,TotalReviews_AllLanguages,EstimatedRevenue_AllLanguages
542770,Castle Must Be Mine,2018,Indie,$15.99,0%,238,"$190,281.00",239,"$191,080.50"
1285270,Farm Your Friends,2025,Indie,$9.99,0%,43,"$21,478.50",45,"$22,477.50"
2263510,The Simulacrum,2023,Indie,$4.99,0%,121,"$30,189.50",123,"$30,688.50"
116120,Lightfish,2011,Indie,$4.99,0%,173,"$43,163.50",175,"$43,662.50"
3487490,Collect Baby Oil,2025,Indie,$0.55,65%,14,$385.00,18,$495.00
577910,Ghost Blade HD,2017,Indie,$9.99,0%,54,"$26,973.00",54,"$26,973.00"
3136380,Space Menace 2,2025,Indie,$9.99,0%,12,"$5,994.00",16,"$7,992.00"
1156670,Balls!🤬🍆,2019,Indie,$1.99,0%,22,"$2,189.00",78,"$7,761.00"
13000,Ninja Reflex: Steamworks Edition,2008,Indie,$4.99,0%,61,"$15,219.50",60,"$14,970.00"
453790,Candice DeBébé's Incredibly Trick Lifestyle,2016,Indie,$4.99,0%,187,"$46,656.50",189,"$47,155.50"
450170,BOOR,2017,Indie,$0.99,0%,227,"$11,236.50",229,"$11,335.50"
521230,Stone Age Wars,2017,Indie,$1.99,0%,236,"$23,482.00",241,"$23,979.50"
3176750,Let's play Cards Baccarat,2024,Indie,$4.99,0%,103,"$25,698.50",97,"$24,201.50"
3282520,GARDEN&BIRD,2025,Indie,$9.99,0%,32,"$15,984.00",38,"$18,981.00"
408280,Message Quest,2015,Indie,$2.99,0%,871,"$130,214.50",869,"$129,915.50"
1184570,Last Neighbor,2019,Indie,$2.99,0%,246,"$36,777.00",255,"$38,122.50"
343840,Trash TV,2015,Indie,$6.99,0%,128,"$44,736.00",128,"$44,736.00"
986280,Lingua Fleur: Lily,2019,Indie,$4.99,0%,208,"$51,896.00",209,"$52,145.50"
332830,Prelogate,2014,Indie,$3.99,0%,96,"$19,152.00",97,"$19,351.50"
1048100,Peekaboo,2019,Indie,$1.99,0%,3299,"$328,250.50",3278,"$326,161.00"
420840,BLARP!,2016,Indie,$2.99,0%,175,"$26,162.50",174,"$26,013.00"
1421690,Panmorphia,2020,Indie,$3.99,0%,46,"$9,177.00",46,"$9,177.00"
1459870,King Pins,2020,Indie,$2.99,0%,97,"$14,501.50",99,"$14,800.50"
3063040,Click Painter,2025,Indie,$6.99,0%,24,"$8,388.00",28,"$9,786.00"
3492360,Agent Dunoz,2025,Indie,$3.99,0%,12,"$2,394.00",15,"$2,992.50"
1274840,Escape from GULAG,2020,Indie,$0.99,50%,68,"$3,366.00",70,"$3,465.00"
575450,Graceful Explosion Machine,2017,Indie,$12.99,0%,45,"$29,227.50",45,"$29,227.50"
480900,Slap Village: Reality Slap,2016,Indie,$2.99,0%,126,"$18,837.00",126,"$18,837.00"
1186270,Nosferatu Lilinor,2019,Indie,$8.92,25%,32,"$14,272.00",31,"$13,826.00"
2364330,Secrets of Magonia,2024,Indie,$10.99,0%,84,"$46,158.00",88,"$48,356.00"
642580,Cally's Caves 4,2018,Indie,$9.99,0%,142,"$70,929.00",143,"$71,428.50"
1490980,Mirror Layers,2021,Indie,$9.99,0%,130,"$64,935.00",132,"$65,934.00"
1906180,Memory Traces: Japan,2022,Indie,$1.99,0%,75,"$7,462.50",75,"$7,462.50"
1066130,Truck Life,2020,Indie,$6.99,65%,1596,"$557,802.00",1605,"$560,947.50"
1121720,Monsters' Den Chronicles,2019,Indie,$5.99,0%,70,"$20,965.00",71,"$21,264.50"
333580,"Slow Down, Bull",2015,Indie,$1.99,0%,19,"$1,890.50",19,"$1,890.50"
531930,Dungeon Rats,2016,Indie,$7.99,0%,659,"$263,270.50",670,"$267,665.00"
305760,Redirection,2016,Indie,$3.99,0%,148,"$29,526.00",148,"$29,526.00"
2960700,Beyond the Chiron Gate,2024,Indie,$9.99,0%,18,"$8,991.00",20,"$9,990.00"
996380,Smartphone Tycoon,2019,Indie,$6.99,0%,1651,"$577,024.50",1653,"$577,723.50"
769730,Awkward,2018,Indie,$11.99,0%,100,"$59,950.00",100,"$59,950.00"
3314780,TinyCraft Town,2025,Indie,$3.99,0%,23,"$4,588.50",27,"$5,386.50"
2908490,FORGE SIMULATOR,2024,Indie,$10.99,0%,54,"$29,673.00",55,"$30,222.50"
3106340,Aquarium at August 32nd,2024,Indie,$3.99,0%,27,"$5,386.50",30,"$5,985.00"
280520,Crea,2016,Indie,$14.99,0%,1395,"$1,045,552.50",1396,"$1,046,302.00"
843900,Demon's Rise - War for the Deep,2018,Indie,$6.99,0%,109,"$38,095.50",109,"$38,095.50"
761320,Black Jewel,2017,Indie,$1.99,0%,113,"$11,243.50",115,"$11,442.50"
604780,aMAZE,2017,Indie,$1.99,0%,715,"$71,142.50",852,"$84,774.00"
1397130,Primateria,2024,Indie,$11.99,0%,176,"$105,512.00",176,"$105,512.00"
214560,Mark of the Ninja,,Indie,Unknown,0%,15836,0,15837,0
1947240,Ashen Arrows,2025,Indie,$17.99,0%,20,"$17,990.00",22,"$19,789.00"
2063120,Box To The Beat VR,2023,Indie,$19.99,0%,82,"$81,959.00",68,"$67,966.00"
607400,Necrosphere,2017,Indie,$7.99,0%,144,"$57,528.00",143,"$57,128.50"
3680540,Sunset Speedway,2025,Indie,$6.00,0%,5,"$1,500.00",110,"$33,000.00"
2582540,RoGlass,2024,Indie,$9.99,0%,92,"$45,954.00",94,"$46,953.00"
694950,Oure,2017,Indie,$19.99,0%,41,"$40,979.50",41,"$40,979.50"
964210,Mr Husky,2019,Indie,$1.99,0%,104,"$10,348.00",102,"$10,149.00"
375030,Korwin The Game,2015,Indie,$1.99,0%,224,"$22,288.00",224,"$22,288.00"
3162110,Space Cycle,2024,Indie,$3.99,0%,205,"$40,897.50",205,"$40,897.50"
674310,THE 2048,2017,Indie,$0.99,0%,102,"$5,049.00",101,"$4,999.50"
300540,Sweet Lily Dreams,2014,Indie,$2.24,85%,155,"$17,360.00",155,"$17,360.00"
917690,VANILLA - GARDEN OF JUDGEMENT,2018,Indie,$14.99,0%,34,"$25,483.00",36,"$26,982.00"
1664670,Refactor,2022,Indie,$4.99,0%,450,"$112,275.00",453,"$113,023.50"
291070,Slip,2014,Indie,$0.99,0%,108,"$5,346.00",108,"$5,346.00"
713530,ARMORED KITTEN,2017,Indie,$4.55,0%,524,"$119,210.00",528,"$120,120.00"
220460,Cargo Commander,2012,Indie,$4.99,0%,925,"$230,787.50",925,"$230,787.50"
870110,The Monsters' History Book,2018,Indie,$3.99,0%,114,"$22,743.00",117,"$23,341.50"
377760,Fox & Flock,2015,Indie,$1.99,0%,201,"$19,999.50",201,"$19,999.50"
2101280,The Pyraplex,2023,Indie,$8.99,0%,35,"$15,732.50",43,"$19,328.50"
1381440,80's OVERDRIVE,2020,Indie,$9.99,0%,696,"$347,652.00",723,"$361,138.50"
1042920,Unsouled,2022,Indie,$19.99,0%,339,"$338,830.50",344,"$343,828.00"
3344150,Gift Collector [ギフトコレクター],2024,Indie,$5.99,0%,98,"$29,351.00",100,"$29,950.00"
3122360,Catbo,2024,Indie,$1.39,30%,22,"$1,529.00",22,"$1,529.00"
391170,Void Invaders,2015,Indie,$2.99,0%,400,"$59,800.00",403,"$60,248.50"
1066680,Fleet Commander: Pacific,2022,Indie,$24.99,0%,28,"$34,986.00",31,"$38,734.50"
988980,GLAD VALAKAS TOWER DEFENCE,2018,Indie,$0.99,0%,160,"$7,920.00",160,"$7,920.00"
529900,Polygon Attack,2016,Indie,$1.99,0%,266,"$26,467.00",266,"$26,467.00"
1080250,Fool!,2019,Indie,$7.99,0%,29,"$11,585.50",31,"$12,384.50"
1054800,变量 Variables,2019,Indie,$10.99,0%,1005,"$552,247.50",1011,"$555,544.50"
1162130,Windbound,2020,Indie,$19.99,0%,1103,"$1,102,448.50",1121,"$1,120,439.50"
1032730,Sticks And Bones,2019,Indie,$5.99,0%,132,"$39,534.00",133,"$39,833.50"
1548820,Happy Puzzle,2021,Indie,$1.99,0%,347,"$34,526.50",350,"$34,825.00"
2322900,Gift,2024,Indie,$24.99,0%,81,"$101,209.50",84,"$104,958.00"
1212850,Monobot,2021,Indie,$6.99,0%,111,"$38,794.50",112,"$39,144.00"
3053390,家屋探索 -Japanese House Exploration-,2024,Indie,$2.99,0%,108,"$16,146.00",113,"$16,893.50"
3648150,Roofgrown Life,2025,Indie,$2.99,0%,0,$0.00,17,"$2,541.50"
1522950,Dadish,2021,Indie,$2.99,0%,248,"$37,076.00",255,"$38,122.50"
1735980,Love Flute,2021,Indie,$9.99,0%,295,"$147,352.50",299,"$149,350.50"
615010,Runic Rampage - Action RPG,2017,Indie,$6.99,0%,220,"$76,890.00",222,"$77,589.00"
2191160,BOWLOUT,2025,Indie,$1.99,0%,37,"$3,681.50",39,"$3,880.50"
487160,Trials of Azra,2016,Indie,$7.99,0%,122,"$48,739.00",122,"$48,739.00"
548500,Payroll,2017,Indie,$0.99,0%,67,"$3,316.50",68,"$3,366.00"
3460910,Whale Flesh,2025,Indie,$5.99,0%,57,"$17,071.50",60,"$17,970.00"
1125800,Endless Ski,2019,Indie,$0.99,0%,15,$742.50,16,$792.00
2810330,Cats in Boxes,2024,Indie,$2.99,0%,31,"$4,634.50",35,"$5,232.50"
619780,The Swords of Ditto: Mormo's Curse,2018,Indie,$14.99,0%,2317,"$1,736,591.50",2325,"$1,742,587.50"
2584650,Girlfriend from Hell,2024,Indie,$4.99,0%,182,"$45,409.00",183,"$45,658.50"
1755280,Super Grappling Gecko,2021,Indie,$1.99,0%,72,"$7,164.00",73,"$7,263.50"
1291540,Cartridge Defense,2022,Indie,$11.99,0%,97,"$58,151.50",99,"$59,350.50"
2993970,Goblin Auto Club Manager,2024,Indie,$9.99,0%,59,"$29,470.50",60,"$29,970.00"
385230,Ninjahtic,2015,Indie,$1.99,0%,89,"$8,855.50",90,"$8,955.00"
2720050,D.A.M. Champion,2024,Indie,$4.99,50%,20,"$4,990.00",20,"$4,990.00"
439910,Risky Rescue,2016,Indie,$0.99,0%,404,"$19,998.00",403,"$19,948.50"
618070,Jet Buster,2017,Indie,$9.99,0%,57,"$28,471.50",58,"$28,971.00"
3668070,Ironclash: Arena of Echoes,2025,Indie,$6.00,0%,3,$900.00,116,"$34,800.00"
1520250,Gnome Jigsaw Puzzles,2021,Indie,$1.99,0%,114,"$11,343.00",120,"$11,940.00"
437100,My Night Job,2016,Indie,$9.99,0%,93,"$46,453.50",93,"$46,453.50"
268240,Mechanic Escape,2014,Indie,$4.99,0%,792,"$197,604.00",790,"$197,105.00"
1126270,Neon Tail,2024,Indie,$24.99,0%,93,"$116,203.50",94,"$117,453.00"
2786830,Epstein,2024,Indie,$3.99,0%,230,"$45,885.00",240,"$47,880.00"
751500,TINY METAL,2017,Indie,$24.99,0%,277,"$346,111.50",277,"$346,111.50"
286320,Oknytt,2014,Indie,$4.99,0%,584,"$145,708.00",585,"$145,957.50"
346140,Hidden Object Bundle 5 in 1,2015,Indie,$9.99,0%,257,"$128,371.50",259,"$129,370.50"
340490,Subterrain,2016,Indie,$16.98,0%,1358,"$1,152,942.00",1367,"$1,160,583.00"
1371330,Vessels,2020,Indie,$0.99,0%,112,"$5,544.00",114,"$5,643.00"
1154080,Rugby League Team Manager 3,2020,Indie,$39.99,0%,76,"$151,962.00",77,"$153,961.50"
895760,Ollie-Oop,2024,Indie,$12.99,0%,27,"$17,536.50",28,"$18,186.00"
270790,Etherlords II,2014,Indie,$4.99,0%,464,"$115,768.00",469,"$117,015.50"
1144280,Ain Dodo,2019,Indie,$0.99,0%,168,"$8,316.00",168,"$8,316.00"
2017890,My Dream is a Lost Memory,2022,Indie,$0.99,0%,224,"$11,088.00",231,"$11,434.50"
2887950,"Travel On, Pigeon!",2025,Indie,$5.99,0%,9,"$2,695.50",11,"$3,294.50"
2150700,Magic Axolotl,2022,Indie,$2.99,0%,106,"$15,847.00",106,"$15,847.00"
624320,Loyalty and Blood: Viktor Origins,2018,Indie,$9.99,0%,60,"$29,970.00",60,"$29,970.00"
1569150,Glyph☀️,2021,Indie,$9.99,0%,160,"$79,920.00",163,"$81,418.50"
701380,El Tango de la Muerte,2018,Indie,$4.99,0%,300,"$74,850.00",305,"$76,097.50"
2162820,Rustil: Eternal Labyrinth Castle,2024,Indie,$14.99,0%,226,"$169,387.00",234,"$175,383.00"
259390,Ballpoint Universe - Infinite,2013,Indie,$3.99,0%,717,"$143,041.50",723,"$144,238.50"
794390,Zed Survival,2018,Indie,$1.99,0%,59,"$5,870.50",60,"$5,970.00"
1692060,Bad Dream: Stories,2021,Indie,$5.99,0%,98,"$29,351.00",102,"$30,549.00"
3604550,Ball Scooping Friends,2025,Indie,$3.99,0%,25,"$4,987.50",31,"$6,184.50"
1675640,Planet B24,2021,Indie,$4.99,0%,121,"$30,189.50",124,"$30,938.00"
441870,OutDrive,2016,Indie,$2.99,0%,4649,"$695,025.50",4650,"$695,175.00"
2909910,Underworld Overseer,2024,Indie,$19.99,0%,40,"$39,980.00",41,"$40,979.50"
553960,Husk,2017,Indie,$19.99,0%,709,"$708,645.50",720,"$719,640.00"
2361610,In His Time,2023,Indie,$5.99,0%,31,"$9,284.50",34,"$10,183.00"
2870110,Tennis Manager 2024,2024,Indie,$19.99,0%,111,"$110,944.50",117,"$116,941.50"
1095260,Airtight City 密闭之城1.0,2021,Indie,$1.99,0%,402,"$39,999.00",402,"$39,999.00"
266390,Farm for your Life,2014,Indie,$9.99,0%,636,"$317,682.00",636,"$317,682.00"
2812610,Curtain Call,2024,Indie,$6.99,0%,152,"$53,124.00",153,"$53,473.50"
1614340,Matchsticks - Coffee Break Club,2021,Indie,$1.99,0%,87,"$8,656.50",87,"$8,656.50"
1852830,SPACE ACCIDENT,2022,Indie,$5.50,0%,201,"$55,275.00",203,"$55,825.00"
2146600,I commissioned some bees 7,2022,Indie,$0.59,70%,33,$973.50,35,"$1,032.50"
1418160,Happy Quest,2020,Indie,$1.99,0%,872,"$86,764.00",872,"$86,764.00"
1468280,Inland,2020,Indie,$0.99,0%,71,"$3,514.50",75,"$3,712.50"
3874490,Denrei Survivors,2025,Indie,$9.99,0%,0,$0.00,22,"$10,989.00"
340830,Razenroth,2015,Indie,$4.99,0%,623,"$155,438.50",626,"$156,187.00"
1623420,Serious Sam: Kamikaze Attack!,2021,Indie,$2.99,0%,223,"$33,338.50",230,"$34,385.00"
2097180,OxU,2022,Indie,$1.99,0%,21,"$2,089.50",216,"$21,492.00"
716650,Yorkshire Gubbins,2017,Indie,$4.99,0%,169,"$42,165.50",171,"$42,664.50"
3508780,Dr. Plague,2025,Indie,$8.99,0%,11,"$4,944.50",14,"$6,293.00"
2340210,Blade Abyss,2025,Indie,$5.99,0%,11,"$3,294.50",12,"$3,594.00"
1110890,MY WOLF - Desktop Wild Pet,2022,Indie,$2.59,35%,203,"$26,288.50",203,"$26,288.50"
437520,ZeGame,2016,Indie,$3.99,0%,82,"$16,359.00",83,"$16,558.50"
384990,Gon' E-Choo!,2015,Indie,$0.99,0%,94,"$4,653.00",94,"$4,653.00"
603930,Battle Princess Madelyn,2018,Indie,$19.99,0%,149,"$148,925.50",150,"$149,925.00"
873200,Teleportals. I swear it's a nice game,2018,Indie,$0.99,0%,320,"$15,840.00",321,"$15,889.50"
686760,Carpe Diem: Reboot,2017,Indie,$4.99,0%,138,"$34,431.00",139,"$34,680.50"
350550,Area-X,2015,Indie,$24.99,0%,29,"$36,235.50",29,"$36,235.50"
2947210,Tsugunohi -Pocky dog’s adventure-,2024,Indie,$1.99,0%,56,"$5,572.00",58,"$5,771.00"
2140080,Pretty Overseer - Dating Sim,2023,Indie,$14.99,0%,12,"$8,994.00",12,"$8,994.00"
2693460,Christmas Nightmare,2023,Indie,$2.49,50%,295,"$36,727.50",299,"$37,225.50"
829940,Russian World,2018,Indie,$0.99,0%,78,"$3,861.00",78,"$3,861.00"
2346500,Desert Island in Summer?,2024,Indie,$11.99,0%,82,"$49,159.00",83,"$49,758.50"
286660,Avoid - Sensory Overload,2014,Indie,$4.99,0%,217,"$54,141.50",218,"$54,391.00"
215470,Primal Carnage,2012,Indie,$4.99,0%,5833,"$1,455,333.50",5829,"$1,454,335.50"
534000,Fast Action Hero,2016,Indie,$11.99,0%,101,"$60,549.50",101,"$60,549.50"
1840790,Metal Mutation,2023,Indie,$2.54,85%,78,"$9,906.00",78,"$9,906.00"
580040,Formata,2017,Indie,$9.99,0%,900,"$449,550.00",902,"$450,549.00"
780840,Kuchisake Onna - 口裂け女,2018,Indie,$2.09,30%,58,"$6,061.00",57,"$5,956.50"
510240,forma.8,2017,Indie,$9.99,0%,52,"$25,974.00",54,"$26,973.00"
1074070,Dust to the End,2021,Indie,$11.99,0%,1194,"$715,803.00",1200,"$719,400.00"
2026370,A game that saves the muscles caught in the ceiling of the gymnasium,2022,Indie,$1.79,10%,129,"$11,545.50",130,"$11,635.00"
843170,ILLUSION,2018,Indie,$1.99,0%,62,"$6,169.00",59,"$5,870.50"
816190,Draw It!,2018,Indie,$1.99,0%,90,"$8,955.00",90,"$8,955.00"
2165600,Boo!,2022,Indie,$1.99,0%,16,"$1,592.00",18,"$1,791.00"
573600,Think of the Children,2017,Indie,$9.99,0%,233,"$116,383.50",236,"$117,882.00"
3765800,The Last Hearth Defense,2025,Indie,$39.99,0%,0,$0.00,97,"$193,951.50"
1266640,SGS Afrika Korps,2020,Indie,$24.99,0%,81,"$101,209.50",83,"$103,708.50"
"302670,374390,487170",Call to Arms - Deluxe Edition,2015,Indie,$19.99,0%,23233,"$23,221,383.50",23425,"$23,413,287.50"
662960,Mysteria ~Occult Shadows~,2020,Indie,$12.99,0%,3399,"$2,207,650.50",3411,"$2,215,444.50"
349270,Mosaic,2019,Indie,$19.99,0%,502,"$501,749.00",508,"$507,746.00"
936650,Space Pilgrim Academy: Year 3,2018,Indie,$1.99,0%,49,"$4,875.50",51,"$5,074.50"
703500,ReThink | Evolved,2017,Indie,$9.99,0%,76,"$37,962.00",76,"$37,962.00"
1486690,Flower in the Snow - Resurrection,2020,Indie,$3.99,0%,83,"$16,558.50",82,"$16,359.00"
2206460,Furry Killer,2022,Indie,$29.99,0%,21,"$31,489.50",270,"$404,865.00"
806950,Victory At Sea Pacific,2018,Indie,$39.99,0%,631,"$1,261,684.50",634,"$1,267,683.00"
3680150,Back Alley Brawl,2025,Indie,$6.00,0%,8,"$2,400.00",107,"$32,100.00"
610120,Little Kite,2017,Indie,$6.99,0%,166,"$58,017.00",168,"$58,716.00"
1003730,Soko Loco Deluxe,2019,Indie,$9.99,0%,44,"$21,978.00",97,"$48,451.50"
3189820,Stellarcraft,2024,Indie,$9.99,0%,28,"$13,986.00",51,"$25,474.50"
921430,Genius! NAZI-GIRL GoePPels-Chan ep1,2019,Indie,$2.99,0%,77,"$11,511.50",77,"$11,511.50"
2992190,Blue Hunter,2025,Indie,$14.99,0%,33,"$24,733.50",35,"$26,232.50"
1298530,Self-Isolation,2020,Indie,$4.99,0%,486,"$121,257.00",480,"$119,760.00"
2750290,Toki Pona Island,2024,Indie,$4.99,0%,10,"$2,495.00",10,"$2,495.00"
1125860,Rabisco,2019,Indie,$2.99,0%,62,"$9,269.00",61,"$9,119.50"
452120,Midvinter,2016,Indie,$2.99,0%,89,"$13,305.50",92,"$13,754.00"
1096720,CATGIRL LOVER,2019,Indie,$1.99,0%,987,"$98,206.50",989,"$98,405.50"
3731150,(The Lingering) Graveyard Visit,2025,Indie,$4.99,0%,0,$0.00,15,"$3,742.50"
907760,ARIDA: Backland's Awakening,2019,Indie,$6.99,0%,693,"$242,203.50",700,"$244,650.00"
3084150,Packit List,2024,Indie,$3.99,0%,86,"$17,157.00",97,"$19,351.50"
1319850,ValiDate: Struggling Singles in your Area,2022,Indie,$14.99,0%,139,"$104,180.50",141,"$105,679.50"
454100,Dungeon Escape,2016,Indie,$0.67,83%,894,"$29,949.00",900,"$30,150.00"
323060,Tharsis,2016,Indie,$14.99,0%,2476,"$1,855,762.00",2482,"$1,860,259.00"
1829620,Late Bird,2022,Indie,$0.99,0%,109,"$5,395.50",112,"$5,544.00"
3494130,Clink,2025,Indie,$4.99,0%,40,"$9,980.00",83,"$20,708.50"
1487870,Putin kills: Christmas,2021,Indie,$0.99,0%,47,"$2,326.50",59,"$2,920.50"
1323900,Scrapnaut,2021,Indie,$13.99,0%,785,"$549,107.50",789,"$551,905.50"
1055610,Deep Space Battle Simulator,2021,Indie,$9.99,0%,399,"$199,300.50",400,"$199,800.00"
1222600,Stocksynd House,2020,Indie,$7.99,0%,58,"$23,171.00",57,"$22,771.50"
1325470,Pianistic,2020,Indie,$1.99,0%,265,"$26,367.50",264,"$26,268.00"
1412580,Sword of Destiny,2020,Indie,$0.49,50%,147,"$3,601.50",146,"$3,577.00"
1527880,Darkness Under My Bed,2021,Indie,$5.99,0%,84,"$25,158.00",87,"$26,056.50"
2204900,STREET UNI X,2024,Indie,$19.99,0%,77,"$76,961.50",78,"$77,961.00"
1488430,Fueled Up,2022,Indie,$19.99,0%,116,"$115,942.00",119,"$118,940.50"
2338910,Behold Battle,2024,Indie,$3.99,0%,48,"$9,576.00",50,"$9,975.00"
447240,Zasa - An AI Story,2016,Indie,$0.99,0%,143,"$7,078.50",144,"$7,128.00"
695110,Twickles,2017,Indie,$6.99,0%,132,"$46,134.00",132,"$46,134.00"
1770440,Breadbox,2021,Indie,$14.99,0%,25,"$18,737.50",27,"$20,236.50"
1230200,Pendula Swing - The Complete Journey,2020,Indie,$9.99,0%,55,"$27,472.50",58,"$28,971.00"
1284870,Ultreïa,2021,Indie,$13.99,0%,72,"$50,364.00",73,"$51,063.50"
338140,Venetica - Gold Edition,2015,Indie,$9.99,0%,708,"$353,646.00",722,"$360,639.00"
1878570,Immortal Mantis,2022,Indie,$1.99,0%,226,"$22,487.00",232,"$23,084.00"
1181000,UBERMOSH:OMEGA,2019,Indie,$0.99,0%,171,"$8,464.50",362,"$17,919.00"
704200,The Chronicles of Nyanya,2018,Indie,$19.99,0%,168,"$167,916.00",170,"$169,915.00"
1280380,Moolii's Dreamland,2023,Indie,$7.99,0%,97,"$38,751.50",98,"$39,151.00"
2360770,Coreupt,2024,Indie,$24.99,0%,35,"$43,732.50",38,"$47,481.00"
1915210,The Mensional,2022,Indie,$4.99,0%,60,"$14,970.00",60,"$14,970.00"
2892500,Shy Girl's Makeover,2024,Indie,$7.19,40%,38,"$13,661.00",40,"$14,380.00"
437390,HoPiKo,2017,Indie,$6.99,0%,217,"$75,841.50",218,"$76,191.00"
3111680,Can't revert,2024,Indie,$4.99,0%,157,"$39,171.50",168,"$41,916.00"
676440,Trash Squad,2018,Indie,$4.99,0%,147,"$36,676.50",147,"$36,676.50"
1436680,Gachi run: Running of the slaves,2020,Indie,$0.99,0%,239,"$11,830.50",237,"$11,731.50"
564040,ZANGEKI WARP,2017,Indie,$5.99,0%,44,"$13,178.00",45,"$13,477.50"
375040,Death Tractor,2015,Indie,$0.99,0%,88,"$4,356.00",90,"$4,455.00"
1255740,Karma Knight,2020,Indie,$1.79,80%,64,"$5,728.00",64,"$5,728.00"
705670,Ballz: Farm,2018,Indie,$0.99,0%,88,"$4,356.00",87,"$4,306.50"
436490,Firebird - La Peri,2016,Indie,$3.99,0%,213,"$42,493.50",211,"$42,094.50"
224500,Gnomoria,2016,Indie,$14.99,0%,3514,"$2,633,743.00",3523,"$2,640,488.50"
380670,Final Approach,2016,Indie,$14.99,0%,350,"$262,325.00",350,"$262,325.00"
952920,Hoyeonjigi,2018,Indie,$3.99,0%,69,"$13,765.50",70,"$13,965.00"
260040,YOU DON'T KNOW JACK TELEVISION,2013,Indie,$2.99,0%,58,"$8,671.00",58,"$8,671.00"
369110,The Swindle,2015,Indie,$14.99,0%,613,"$459,443.50",615,"$460,942.50"
1262060,Battle Ram,2023,Indie,$29.99,0%,317,"$475,341.50",2541,"$3,810,229.50"
2675390,Shadow King,2023,Indie,$4.99,0%,30,"$7,485.00",32,"$7,984.00"
2091930,2MD:VR Football Unleashed ALL✰STAR,2022,Indie,$14.99,0%,27,"$20,236.50",27,"$20,236.50"
1046230,Soccer Player Simulator,2019,Indie,$0.99,0%,240,"$11,880.00",239,"$11,830.50"
605920,VOLTED,2018,Indie,$4.99,0%,163,"$40,668.50",162,"$40,419.00"
1191440,Forgotten Ways,2020,Indie,$1.99,0%,113,"$11,243.50",112,"$11,144.00"
352530,Poppy Kart,2015,Indie,$4.99,0%,15,"$3,742.50",16,"$3,992.00"
"1500,1510,1520,1530,209771,209772",Introversion Classics Pack,,Indie,$29.99,0%,1080,"$1,619,460.00",1089,"$1,632,955.50"
1295790,The Longest Road on Earth,2021,Indie,$9.99,0%,550,"$274,725.00",566,"$282,717.00"
2101190,ONI : Road to be the Mightiest Oni,2023,Indie,$8.99,70%,70,"$31,465.00",71,"$31,914.50"
2262990,Manager can be Tough!: Case of the Kidnapped Waitress,2023,Indie,$12.99,0%,27,"$17,536.50",30,"$19,485.00"
3342400,Flames in Modern Europe,2025,Indie,$6.99,30%,18,"$6,291.00",21,"$7,339.50"
2494480,Truth of Beauty Witch -Marine's treasure ship-,2023,Indie,$4.99,0%,98,"$24,451.00",100,"$24,950.00"
1052580,farewell planet / おわかれのほし,2019,Indie,$4.99,0%,47,"$11,726.50",48,"$11,976.00"
2622770,In Fair Spirits,2023,Indie,$8.99,0%,20,"$8,990.00",22,"$9,889.00"
1888660,Mini Pipes - A Logic Puzzle Pipes Game,2022,Indie,$0.99,0%,80,"$3,960.00",85,"$4,207.50"
1415570,Tell Me Your Story,2024,Indie,$9.99,0%,73,"$36,463.50",84,"$41,958.00"
710070,Helltown,2017,Indie,$9.99,0%,93,"$46,453.50",95,"$47,452.50"
2270750,Black Gunner Wukong,2024,Indie,$4.99,0%,425,"$106,037.50",429,"$107,035.50"
2695830,ZAKESTA-Z,2024,Indie,$4.99,0%,30,"$7,485.00",32,"$7,984.00"
300400,Unpossible,2015,Indie,$2.99,0%,131,"$19,584.50",132,"$19,734.00"
1182420,VED,2024,Indie,$24.99,0%,59,"$73,720.50",61,"$76,219.50"
1783510,Bobok,2021,Indie,$4.99,0%,93,"$23,203.50",94,"$23,453.00"
2096080,Agent in Depth,2024,Indie,$2.99,0%,173,"$25,863.50",174,"$26,013.00"
377600,Tcheco in the Castle of Lucio,2015,Indie,$0.99,0%,999,"$49,450.50",996,"$49,302.00"
600080,Unto The End,2020,Indie,$14.99,0%,443,"$332,028.50",448,"$335,776.00"
563810,Fumiko!,2017,Indie,$6.99,0%,112,"$39,144.00",114,"$39,843.00"
3113530,Haunted Elevator - 闹鬼电梯,2024,Indie,$2.99,25%,32,"$4,784.00",33,"$4,933.50"
698590,DemonsTier,2019,Indie,$9.99,0%,50,"$24,975.00",51,"$25,474.50"
339580,Ember,2016,Indie,$9.99,0%,981,"$490,009.50",981,"$490,009.50"
610840,JASEM: Just Another Shooter with Electronic Music,2017,Indie,$0.99,90%,188,"$9,306.00",190,"$9,405.00"
370480,Pixel Galaxy,2015,Indie,$2.99,0%,184,"$27,508.00",184,"$27,508.00"
2661210,WhaleGameOnline,2023,Indie,$2.99,0%,102,"$15,249.00",104,"$15,548.00"
2094620,Noblesse Oblige,2022,Indie,$4.99,0%,24,"$5,988.00",25,"$6,237.50"
1062000,Starmancer,2021,Indie,$14.99,0%,988,"$740,506.00",989,"$741,255.50"
917920,The Other Half,2018,Indie,$0.99,0%,96,"$4,752.00",96,"$4,752.00"
1711190,BOT.vinnik Chess: Early USSR Championships,2021,Indie,$1.50,0%,33,"$2,475.00",34,"$2,550.00"
3680460,Velocity Rift,2025,Indie,$6.00,0%,9,"$2,700.00",113,"$33,900.00"
